path_to_dir,tags,width,height,fx,cx,fy,cy,k1,k2,p1,p2,k3
scene-0593/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0593,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0594/CAM_FRONT,"CAM_FRONT,scene-0594,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0594/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0594,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0594/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0594,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0594/CAM_BACK,"CAM_BACK,scene-0594,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0594/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0594,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0594/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0594,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0595/CAM_FRONT,"CAM_FRONT,scene-0595,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0595/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0595,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0595/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0595,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0595/CAM_BACK,"CAM_BACK,scene-0595,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0595/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0595,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0595/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0595,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0596/CAM_FRONT,"CAM_FRONT,scene-0596,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0596/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0596,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0596/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0596,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0596/CAM_BACK,"CAM_BACK,scene-0596,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0596/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0596,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0596/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0596,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0597/CAM_FRONT,"CAM_FRONT,scene-0597,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0597/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0597,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0597/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0597,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0597/CAM_BACK,"CAM_BACK,scene-0597,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0597/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0597,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0597/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0597,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0598/CAM_FRONT,"CAM_FRONT,scene-0598,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0598/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0598,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0598/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0598,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0598/CAM_BACK,"CAM_BACK,scene-0598,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0598/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0598,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0598/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0598,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0599/CAM_FRONT,"CAM_FRONT,scene-0599,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0599/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0599,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0599/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0599,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0599/CAM_BACK,"CAM_BACK,scene-0599,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0599/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0599,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0599/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0599,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0600/CAM_FRONT,"CAM_FRONT,scene-0600,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0600/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0600,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0600/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0600,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0600/CAM_BACK,"CAM_BACK,scene-0600,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0600/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0600,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0600/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0600,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0625/CAM_FRONT,"CAM_FRONT,scene-0625,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0625/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0625,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0625/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0625,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0625/CAM_BACK,"CAM_BACK,scene-0625,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0625/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0625,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0625/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0625,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0626/CAM_FRONT,"CAM_FRONT,scene-0626,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0626/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0626,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0626/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0626,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0626/CAM_BACK,"CAM_BACK,scene-0626,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0626/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0626,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0626/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0626,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0627/CAM_FRONT,"CAM_FRONT,scene-0627,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0627/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0627,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0627/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0627,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0627/CAM_BACK,"CAM_BACK,scene-0627,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0627/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0627,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0627/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0627,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0629/CAM_FRONT,"CAM_FRONT,scene-0629,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0629/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0629,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0629/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0629,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0629/CAM_BACK,"CAM_BACK,scene-0629,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0629/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0629,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0629/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0629,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0630/CAM_FRONT,"CAM_FRONT,scene-0630,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0630/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0630,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0630/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0630,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0630/CAM_BACK,"CAM_BACK,scene-0630,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0630/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0630,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0630/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0630,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0632/CAM_FRONT,"CAM_FRONT,scene-0632,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0632/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0632,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0632/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0632,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0632/CAM_BACK,"CAM_BACK,scene-0632,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0632/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0632,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0632/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0632,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0633/CAM_FRONT,"CAM_FRONT,scene-0633,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0633/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0633,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0633/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0633,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0633/CAM_BACK,"CAM_BACK,scene-0633,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0633/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0633,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0633/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0633,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0634/CAM_FRONT,"CAM_FRONT,scene-0634,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0634/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0634,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0634/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0634,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0634/CAM_BACK,"CAM_BACK,scene-0634,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0634/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0634,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0634/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0634,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0635/CAM_FRONT,"CAM_FRONT,scene-0635,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0635/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0635,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0635/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0635,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0635/CAM_BACK,"CAM_BACK,scene-0635,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0635/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0635,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0635/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0635,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0636/CAM_FRONT,"CAM_FRONT,scene-0636,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0636/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0636,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0636/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0636,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0636/CAM_BACK,"CAM_BACK,scene-0636,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0636/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0636,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0636/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0636,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0637/CAM_FRONT,"CAM_FRONT,scene-0637,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0637/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0637,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0637/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0637,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0637/CAM_BACK,"CAM_BACK,scene-0637,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0637/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0637,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0637/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0637,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0638/CAM_FRONT,"CAM_FRONT,scene-0638,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0638/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0638,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0638/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0638,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0638/CAM_BACK,"CAM_BACK,scene-0638,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0638/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0638,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0638/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0638,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0639/CAM_FRONT,"CAM_FRONT,scene-0639,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0639/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0639,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0639/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0639,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0639/CAM_BACK,"CAM_BACK,scene-0639,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0639/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0639,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0639/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0639,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0640/CAM_FRONT,"CAM_FRONT,scene-0640,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0640/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0640,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0640/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0640,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0640/CAM_BACK,"CAM_BACK,scene-0640,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0640/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0640,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0640/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0640,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0641/CAM_FRONT,"CAM_FRONT,scene-0641,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0641/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0641,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0641/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0641,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0641/CAM_BACK,"CAM_BACK,scene-0641,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0641/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0641,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0641/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0641,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0642/CAM_FRONT,"CAM_FRONT,scene-0642,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0642/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0642,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0642/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0642,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0642/CAM_BACK,"CAM_BACK,scene-0642,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0642/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0642,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0642/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0642,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0643/CAM_FRONT,"CAM_FRONT,scene-0643,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0643/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0643,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
scene-0643/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0643,boston-seaport,day",1600,900,1249.9629280788233,825.3768045375984,1249.9629280788233,462.54816385708756,0,0,0,0,0
scene-0643/CAM_BACK,"CAM_BACK,scene-0643,boston-seaport,day",1600,900,796.8910634503094,857.7774326863696,796.8910634503094,476.8848988407415,0,0,0,0,0
scene-0643/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0643,boston-seaport,day",1600,900,1254.9860565800168,829.5769333630991,1254.9860565800168,467.1680561863987,0,0,0,0,0
scene-0643/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0643,boston-seaport,day",1600,900,1257.8625342125129,827.2410631095686,1257.8625342125129,450.915498205774,0,0,0,0,0
scene-0644/CAM_FRONT,"CAM_FRONT,scene-0644,boston-seaport,day",1600,900,1252.8131021185304,826.588114781398,1252.8131021185304,469.9846626224581,0,0,0,0,0
scene-0644/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0644,boston-seaport,day",1600,900,1256.7485116440405,817.7887570959712,1256.7485116440403,451.9541780095127,0,0,0,0,0
